31855199,https://www.yapo.cl/autos-usados/chevrolet-silverado-lt-rc-5-3l-4wd-z71-2021-3509/31855199,CHEVROLET SILVERADO LT RC 5.3L 4WD Z71 - 2021 | 3509,Publicado 13/01/2026,2026-01-13,Chevrolet,Silverado,,$29.980.000,29980000,2021,93'102,93102,Bencina
25855496,https://www.yapo.cl/autos-usados/peugeot-3008-gt-line-2018/25855496,Peugeot 3008 Gt Line 2018,Publicado 02/05/2024,2024-05-02,Peugeot,3008,,$18.590.000,18590000,2018,47'000,47000,Bencina
26206169,https://www.yapo.cl/autos-usados/volkswagen-tiguan-2020-tsi-at/26206169,Volkswagen tiguan 2020 tsi at,Publicado 13/04/2024,2024-04-13,Volkswagen,TIGUAN,,$15.990.000,15990000,2020,48'000,48000,Bencina
31824294,https://www.yapo.cl/autos-usados/jeep-cherokee-longitude-2-4-at-4x2-2016/31824294,"JEEP CHEROKEE LONGITUDE 2.4 AT, 4x2. 2016.",Publicado 06/01/2026,2026-01-06,Jeep,Cherokee,,$10.990.000,10990000,2016,105'000,105000,Bencina
31187186,https://www.yapo.cl/autos-usados/mazda-bt50-ano-2022-at-3-0-diesel/31187186,MAZDA BT50 AÑO 2022 AT 3.0 DIESEL,Publicado 24/11/2025,2025-11-24,Mazda,BT-50,,$23.500.000,23500000,2022,163'000,163000,Diesel
28070730,https://www.yapo.cl/autos-usados/hyundai-santa-fe-ano-2013/28070730,Hyundai santa fe año 2013,Publicado 06/06/2024,2024-06-06,Hyundai,SANTA FE,,$11.000.000 (Rebajado 7%),11000000,2013,65'000,65000,Diesel
31851261,https://www.yapo.cl/autos-usados/chery-tiggo-2-2021-glx-1-5cc/31851261,Chery Tiggo 2 2021 GLX 1.5cc,Publicado 12/01/2026,2026-01-12,Chery,Tiggo 2,,$7.900.000,7900000,2021,21'500,21500,Bencina
31813184,https://www.yapo.cl/autos-usados/subaru-impreza-2-0i-xs-cvt-4wd-2014/31813184,SUBARU IMPREZA 2.0I XS CVT 4WD 2014,Publicado 03/01/2026,2026-01-03,Subaru,Impreza,,$8.890.000,8890000,2014,84'000,84000,Bencina
31827930,https://www.yapo.cl/autos-usados/peugeot-3008-blue-hdi-130-eat8-1-5-2023/31827930,PEUGEOT 3008 BLUE HDI 130 EAT8 1.5 2023,Publicado 07/01/2026,2026-01-07,Peugeot,3008,,$20.950.000,20950000,2023,46'761,46761,Diesel
31546443,https://www.yapo.cl/autos-usados/honda-civic-ex-1-4t-at-2023/31546443,HONDA CIVIC EX 1.4T AT 2023,Publicado 30/10/2025,2025-10-30,Honda,Civic,,$15.590.000 (Rebajado 3%),15590000,2023,174'214,174214,Bencina
31230414,https://www.yapo.cl/autos-usados/nissan-x-trail-2-5-cvt-auto-sense-7a-2024/31230414,NISSAN X-TRAIL 2.5 CVT AUTO SENSE 7A 2024,Publicado 26/08/2025,2025-08-26,Nissan,X-Trail,,$22.990.000 (Rebajado 1%),22990000,2024,30'000,30000,Bencina
31334040,https://www.yapo.cl/autos-usados/chevrolet-tracker-ltz-p-at-2022/31334040,Chevrolet Tracker Ltz P At 2022,Publicado 14/11/2025,2025-11-14,Chevrolet,Tracker,,$11.990.000 (Rebajado 4%),11990000,2022,71'321,71321,Bencina
31520890,https://www.yapo.cl/autos-usados/chevrolet-tahoe-5-3-z71-at-4x4-2022/31520890,Chevrolet Tahoe 5.3 Z71 At 4x4 2022,Publicado 14/11/2025,2025-11-14,Chevrolet,Tahoe,,$49.990.000 (Rebajado 4%),49990000,2022,63'214,63214,Bencina
31669259,https://www.yapo.cl/autos-usados/volvo-xc90-2-0-b6-momentum-at-4x4-hibrido-2022/31669259,Volvo Xc90 2.0 B6 Momentum At 4x4 Hibrido 2022,Publicado 26/11/2025,2025-11-26,Volvo,XC90,,$43.990.000 (Rebajado 2%),43990000,2022,44'000,44000,Bencina
26110320,https://www.yapo.cl/autos-usados/baic-x35-2022/26110320,Baic x35 2022,Publicado 15/02/2024,2024-02-15,BAIC,X35,,$12.000.000,12000000,2022,15'000,15000,Bencina
31505740,https://www.yapo.cl/autos-usados/suzuki-maruti-2007/31505740,Suzuki maruti 2007,Publicado 01/12/2025,2025-12-01,Suzuki,Maruti,,$1.950.000,1950000,2007,75'000,75000,Bencina
30671783,https://www.yapo.cl/autos-usados/2023-porsche-cayenne-automotora-rrmotors/30671783,2023 PORSCHE CAYENNE Automotora RRMotors,Publicado 03/06/2025,2025-06-03,Porsche,Cayenne,,$67.900.000 (Rebajado 9%),67900000,2023,45'879,45879,Bencina
26442812,https://www.yapo.cl/autos-usados/chevrolet-blazer-2020/26442812,Chevrolet blazer 2020,Publicado 29/01/2024,2024-01-29,Chevrolet,BLAZER,,$27.990.000 (Rebajado 3%),27990000,2020,50'000,50000,Bencina
31249705,https://www.yapo.cl/autos-usados/bmw-640-i-gran-coupe-3-0-2014/31249705,Bmw 640 I Gran Coupe 3.0 2014,Publicado 29/08/2025,2025-08-29,BMW,640,,$23.490.000 (Rebajado 6%),23490000,2014,71'000,71000,Bencina
31588561,https://www.yapo.cl/autos-usados/nissan-march-k13-hb-1-6-ano-kilometros-excelente-estado/31588561,NISSAN MARCH K13 HB 1.6 / AÑO KILOMETROS / EXCELENTE ESTADO,Publicado 08/11/2025,2025-11-08,Nissan,March,,$8.390.000,8390000,2021,88'351,88351,Bencina
31811468,https://www.yapo.cl/autos-usados/new-chery-iq-2019-gls-2ab-5mt/31811468,New Chery IQ 2019 GLS 2AB 5MT,Publicado 02/01/2026,2026-01-02,Chery,iQ,,$3.500.000,3500000,2019,68'000,68000,Bencina
31778138,https://www.yapo.cl/autos-usados/s-presso/31778138,S-PRESSO,Publicado 22/12/2025,2025-12-22,Suzuki,1.0 GLX AC MT,,$7.780.000,7780000,2024,38'769,38769,Bencina
29852977,https://www.yapo.cl/autos-usados/mercedes-benz-gle-500-2017/29852977,MERCEDES-BENZ GLE 500 2017,Publicado 31/12/2024,2024-12-31,Mercedes Benz,GLE 500,,$29.900.000,29900000,2017,108'000,108000,Bencina
31769250,https://www.yapo.cl/autos-usados/ford-edge-st-2019/31769250,FORD EDGE ST 2019,Publicado 01/01/2026,2026-01-01,Ford,EDGE,,$22.490.000,22490000,2019,61'800,61800,Bencina
31827931,https://www.yapo.cl/autos-usados/mitsubishi-montero-3-2-4x4-2015/31827931,MITSUBISHI MONTERO 3.2 4X4 2015,Publicado 07/01/2026,2026-01-07,Mitsubishi,Montero,,$18.950.000,18950000,2015,170'467,170467,Diesel
31836011,https://www.yapo.cl/autos-usados/ram-1000-laramie-4x4-2-0-turbo-diesel-aut-2021/31836011,RAM 1000 LARAMIE 4x4 2.0 Turbo Diesel AUT 2021,Publicado 08/01/2026,2026-01-08,Ram,1000,,$16.490.000,16490000,2021,170'000,170000,Diesel
26361508,https://www.yapo.cl/autos-usados/haval-h6-2019-elite/26361508,Haval h6 2019 elite,Publicado 18/01/2024,2024-01-18,Haval,H6,,$10.800.000,10800000,2019,91'000,91000,Bencina
31764200,https://www.yapo.cl/autos-usados/bmw-x1-sdrive-18d-lci-2020/31764200,Bmw X1 Sdrive 18D Lci 2020,Publicado 18/12/2025,2025-12-18,BMW,X1,,$20.990.000,20990000,2020,82'000,82000,Diesel
26124866,https://www.yapo.cl/autos-usados/suzuki-ertiga-2021/26124866,Suzuki ertiga 2021,Publicado 22/04/2024,2024-04-22,Suzuki,ERTIGA,,$11.490.000,11490000,2021,28'000,28000,Bencina
31789451,https://www.yapo.cl/autos-usados/hyundai-palisade-2021/31789451,Hyundai Palisade 2021,Publicado 26/12/2025,2025-12-26,Hyundai,Palisade,,$27.990.000 (Rebajado 7%),27990000,2021,83'000,83000,Bencina
30679057,https://www.yapo.cl/autos-usados/ford-territory-2022/30679057,ford territory 2022,Publicado 04/06/2025,2025-06-04,Ford,Territory,,$13.990.000,13990000,2022,54'000,54000,Bencina
31548970,https://www.yapo.cl/autos-usados/volkswagen-tiguan-diesel-2-0-tdi-dsg-4x4-2014-highline/31548970,VOLKSWAGEN TIGUAN DIESEL 2.0 TDI DSG 4X4 2014 HIGHLINE,Publicado 30/10/2025,2025-10-30,Volkswagen,Tiguan,,$9.580.000,9580000,2014,236'000,236000,Diesel
31845607,https://www.yapo.cl/autos-usados/ssangyong-grand-musso-2-2-lx-ano-2022/31845607,SSANGYONG GRAND MUSSO 2.2 LX – AÑO 2022,Publicado 10/01/2026,2026-01-10,SsangYong,Musso Grand,,$16.500.000,16500000,2022,65'000,65000,Diesel
31813186,https://www.yapo.cl/autos-usados/mazda-cx-3-r-2-0-skyactive-2016/31813186,MAZDA CX-3 R 2.0 SKYACTIVE 2016,Publicado 03/01/2026,2026-01-03,Mazda,CX-3,,$11.450.000,11450000,2016,71'000,71000,Bencina
31851364,https://www.yapo.cl/autos-usados/ford-explorer-2-3-xlt-auto-4wd/31851364,Ford Explorer 2.3 XLT Auto 4WD,Publicado 12/01/2026,2026-01-12,Ford,Explorer,,$25.990.000,25990000,2021,56'800,56800,Bencina
26152035,https://www.yapo.cl/autos-usados/nissan-x-trail-2018/26152035,Nissan x-trail 2018,Publicado 15/05/2024,2024-05-15,Nissan,X-TRAIL,,$15.200.000,15200000,2018,65'000,65000,Bencina
31778341,https://www.yapo.cl/autos-usados/ford-territory-trend-automatico-2022/31778341,"FORD Territory TREND, AUTOMATICO, 2022.",Publicado 22/12/2025,2025-12-22,Ford,Territory,,$13.690.000,13690000,2022,31'000,31000,Bencina
27840755,https://www.yapo.cl/autos-usados/suzuki-baleno-2023/27840755,Suzuki baleno 2023,Publicado 12/12/2024,2024-12-12,Suzuki,Baleno,,$12.650.000 (Rebajado 3%),12650000,2023,1'470,1470,Bencina
31669261,https://www.yapo.cl/autos-usados/chevrolet-tahoe-5-3-z71-at-4x4-2024/31669261,Chevrolet Tahoe 5.3 Z71 At 4x4 2024,Publicado 26/11/2025,2025-11-26,Chevrolet,Tahoe,,$56.990.000 (Rebajado 8%),56990000,2024,38'840,38840,Bencina
31696127,https://www.yapo.cl/autos-usados/nissan-juke-sense-cvt-1-6-2017/31696127,Nissan Juke Sense Cvt 1.6 2017,Publicado 02/12/2025,2025-12-02,Nissan,Juke,,$8.990.000,8990000,2017,84'000,84000,Bencina
31772584,https://www.yapo.cl/autos-usados/chevrolet-suburban-suburban-4x4-5-3l-at-2024/31772584,Chevrolet Suburban Suburban 4x4 5.3l At 2024,Publicado 20/12/2025,2025-12-20,Chevrolet,Suburban,,$59.990.000 (Rebajado 3%),59990000,2024,20'444,20444,Bencina
31801067,https://www.yapo.cl/autos-usados/volkswagen-t-cross-1-6-confortline-2020/31801067,"VOLKSWAGEN T-CROSS 1.6, confortline, 2020.",Publicado 30/12/2025,2025-12-30,Volkswagen,TCross,,$10.990.000,10990000,2020,128'000,128000,Bencina
31511904,https://www.yapo.cl/autos-usados/land-rover-evoque-2-0i-pure-awd-2019/31511904,Land Rover Evoque 2.0I Pure AWD (2019),Publicado 22/10/2025,2025-10-22,Land Rover,Evoque,,$19.990.000,19990000,2019,106'000,106000,Bencina
31768444,https://www.yapo.cl/autos-usados/chevrolet-spark-gt-2021/31768444,CHEVROLET SPARK GT 2021,Publicado 19/12/2025,2025-12-19,Chevrolet,Spark,,$7.890.000,7890000,2021,54'000,54000,Bencina
31716631,https://www.yapo.cl/autos-usados/jeep-patriot-4x4-2-4-aut-2009/31716631,Jeep Patriot 4X4 2.4 AUT (2009),Publicado 06/12/2025,2025-12-06,Jeep,Patriot,,$5.150.000,5150000,2009,217'000,217000,Bencina
31746931,https://www.yapo.cl/autos-usados/furgon-marca-changan-modelo-m201-dohc-1-2-ano-2019/31746931,FURGON MARCA CHANGAN MODELO M201 DOHC 1.2 AÑO 2019,Publicado 14/12/2025,2025-12-14,Changan,M201,,$2.900.000,2900000,2019,85'435,85435,Bencina
31835306,https://www.yapo.cl/autos-usados/opel-combo-1-6-td-2023-134/31835306,OPEL COMBO 1.6 TD - 2023 | 134,Publicado 08/01/2026,2026-01-08,Opel,Combo,,$13.290.000,13290000,2023,68'892,68892,Diesel
31834599,https://www.yapo.cl/autos-usados/fiat-grande-punto-1-4-ano-2013-bajo-km-economico/31834599,Fiat Grande Punto 1.4 – Año 2013 | Bajo KM | Económico,Publicado 08/01/2026,2026-01-08,Fiat,Grande Punto,,$4.850.000,4850000,2013,57'000,57000,Bencina
31836316,https://www.yapo.cl/autos-usados/mercedes-benz-c43-amg-awd-3-0-aut-2020/31836316,Mercedes Benz C43 AMG AWD 3.0 AUT (2020),Publicado 08/01/2026,2026-01-08,Mercedes Benz,C43,,$41.690.000,41690000,2020,57'352,57352,Bencina
26469782,https://www.yapo.cl/autos-usados/vendo-haval-h2-deluxe-2021/26469782,Vendo HAVAL H2 DELUXE 2021,Publicado 28/01/2024,2024-01-28,Haval,H2,,$11.000.000,11000000,2021,44'000,44000,Bencina
31774202,https://www.yapo.cl/autos-usados/chevrolet-colorado-ltz-duramax-2-8l/31774202,Chevrolet COLORADO LTZ Duramax 2.8L,Publicado 20/12/2025,2025-12-20,Chevrolet,Colorado,,$16.900.000,16900000,2020,222'000,222000,Diesel
31744609,https://www.yapo.cl/autos-usados/furgon-marca-mercedes-benz-modelo-sprinter-313-cdi-ano-2010/31744609,FURGON Marca MERCEDES BENZ Modelo SPRINTER 313 CDI Año 2010,Publicado 13/12/2025,2025-12-13,Mercedes Benz,Sprinter,,$9.800.000,9800000,2011,186'080,186080,Diesel
31847225,https://www.yapo.cl/autos-usados/jac-t8-ce-2-0/31847225,JAC T8 CE 2.0,Publicado 11/01/2026,2026-01-11,Jac,T8,,$10.350.000,10350000,2021,76'500,76500,Diesel
31762991,https://www.yapo.cl/autos-usados/suzuki-celerio-glx-sport-automatico-2024/31762991,SUZUKI CELERIO GLX SPORT AUTOMATICO 2024,Publicado 18/12/2025,2025-12-18,Suzuki,Celerio,,$9.890.000,9890000,2024,4'300,4300,Bencina
31827934,https://www.yapo.cl/autos-usados/ford-f-150-lariat-5-0-4x4-2013/31827934,FORD F-150 LARIAT 5.0 4X4 2013,Publicado 07/01/2026,2026-01-07,Ford,F-150,,$12.990.000,12990000,2013,,,Bencina
25797527,https://www.yapo.cl/autos-usados/ford-territory-titanium-2022-excelente-estado/25797527,Ford Territory Titanium 2022 excelente estado,Publicado 09/01/2025,2025-01-09,Ford,Territory,,$18.000.000,18000000,2022,55'000,55000,Bencina
30677342,https://www.yapo.cl/autos-usados/2024-volvo-xc90-automotora-rrmotors/30677342,2024 VOLVO XC90 Automotora RRMotors,Publicado 15/05/2025,2025-05-15,Volvo,XC90,,$67.900.000,67900000,2024,20'104,20104,Bencina
31205067,https://www.yapo.cl/autos-usados/ford-mustang-5-0-gt-2017/31205067,Ford Mustang 5.0 Gt 2017,Publicado 21/08/2025,2025-08-21,Ford,Mustang,,$25.990.000 (Rebajado 4%),25990000,2017,107'000,107000,Bencina
31678253,https://www.yapo.cl/autos-usados/changan-uni-k-elite-2-0-aut-4x4-2025-full/31678253,CHANGAN UNI-K ELITE 2.0 AUT. 4X4 2025 FULL,Publicado 27/11/2025,2025-11-27,Changan,UNI-K,,$24.980.000,24980000,2025,10'000,10000,Bencina
31840560,https://www.yapo.cl/autos-usados/ford-f-150-lariat-sport-4x4-aut-2020/31840560,FORD F-150 LARIAT SPORT 4X4 AUT. 2020.,Publicado 09/01/2026,2026-01-09,Ford,F-150,,$29.990.000,29990000,2020,130'000,130000,Bencina
31660881,https://www.yapo.cl/autos-usados/citroen-berlingo-2021/31660881,CITROEN BERLINGO 2021,Publicado 24/11/2025,2025-11-24,Citroen,Berlingo,,$9.990.000 (Rebajado 5%),9990000,2021,100'000,100000,Diesel
31745923,https://www.yapo.cl/autos-usados/furgon-marca-renault-modelo-dokker-iii-1-5-ano-2017/31745923,FURGON MARCA RENAULT MODELO DOKKER III 1.5 AÑO 2017,Publicado 13/12/2025,2025-12-13,Renault,Dokker,,$4.500.000,4500000,2017,243'625,243625,Diesel
31795716,https://www.yapo.cl/autos-usados/auto-renault-symbol/31795716,Auto Renault symbol,Publicado 29/12/2025,2025-12-29,Renault,Symbol,,$6.700.000,6700000,2018,110'000,110000,Bencina
31762992,https://www.yapo.cl/autos-usados/audi-q7-tdi-3-0-quattro-diesel-2008/31762992,AUDI Q7 TDI 3.0 QUATTRO DIESEL 2008,Publicado 18/12/2025,2025-12-18,Audi,Q7,,$8.690.000,8690000,2008,271'000,271000,Diesel
31741681,https://www.yapo.cl/autos-usados/audi-a6-tfsi-1-8-aut-2018/31741681,AUDI A6 TFSI 1.8 AUT 2018,Publicado 12/12/2025,2025-12-12,Audi,A6,,$17.900.000,17900000,2018,73'000,73000,Bencina
31735622,https://www.yapo.cl/autos-usados/nissan-np300-dcab-2-3-ano-2018-excelente-estado/31735622,NISSAN NP300 DCAB 2.3 / AÑO 2018 / EXCELENTE ESTADO,Publicado 11/12/2025,2025-12-11,Nissan,NP300,,$10.590.000,10590000,2018,218'006,218006,Diesel
31646843,https://www.yapo.cl/autos-usados/kia-rio5-ex-at/31646843,Kia Rio5 EX AT,Publicado 21/11/2025,2025-11-21,Kia,Rio,,$9.900.000,9900000,2016,60'000,60000,Bencina
27895501,https://www.yapo.cl/autos-usados/kia-sportage-2022-mt/27895501,Kia Sportage 2022 MT,Publicado 19/05/2024,2024-05-19,Kia,SPORTAGE,,$20.490.000,20490000,2022,16'000,16000,Bencina
31707746,https://www.yapo.cl/autos-usados/audi-q3-sline-2-0-quattro-2014/31707746,AUDI Q3 SLINE 2.0 QUATTRO 2014,Publicado 04/12/2025,2025-12-04,Audi,Q3,,$12.690.000,12690000,2014,146'000,146000,Bencina
31835309,https://www.yapo.cl/autos-usados/peugeot-508-allure-2-0-hdi-at-2015-228/31835309,PEUGEOT 508 ALLURE 2.0 HDI AT - 2015 | 228,Publicado 08/01/2026,2026-01-08,Peugeot,508,,$11.290.000,11290000,2015,91'114,91114,Diesel
31616139,https://www.yapo.cl/autos-usados/ram-1500-laramie-box-5-7-aut-ac-4wd-2019/31616139,Ram 1500 Laramie Box 5.7 Aut Ac 4WD 2019,Publicado 14/11/2025,2025-11-14,Ram,1500 Laramie,,$28.990.000,28990000,2019,90'800,90800,Bencina
31486152,https://www.yapo.cl/autos-usados/bentley-continental-gt-w12-twin-turbo-6-0-2012/31486152,BENTLEY CONTINENTAL GT W12 TWIN TURBO 6.0 2012,Publicado 17/10/2025,2025-10-17,Bentley,Continental GT,,"$119,000 (Rebajado 8%)",,2012,17'500,17500,Bencina
31603716,https://www.yapo.cl/autos-usados/peugeot-5008-1-6-gt-puretech-180-at-2021/31603716,Peugeot 5008 1.6 Gt Puretech 180 At 2021,Publicado 12/11/2025,2025-11-12,Peugeot,5008,,$16.990.000 (Rebajado 6%),16990000,2021,80'000,80000,Bencina
31724310,https://www.yapo.cl/autos-usados/chevrolet-groove-1-5-ltz-mt-2024/31724310,Chevrolet Groove 1.5 Ltz Mt 2024,Publicado 09/12/2025,2025-12-09,Chevrolet,Groove,,$10.490.000 (Rebajado 5%),10490000,2024,40'659,40659,Bencina
31799858,https://www.yapo.cl/autos-usados/peugeot-3008-1-2-gt-aut-2025/31799858,Peugeot 3008 1.2 Gt Aut 2025,Publicado 30/12/2025,2025-12-30,Peugeot,3008,,$29.990.000,29990000,2025,5'200,5200,Híbrido
26112851,https://www.yapo.cl/autos-usados/volkswagen-vento-2013/26112851,Volkswagen vento 2013,Publicado 15/02/2024,2024-02-15,Volkswagen,VENTO,,$8.700.000,8700000,2013,94'000,94000,Bencina
26257281,https://www.yapo.cl/autos-usados/skoda-karoq-2021/26257281,Skoda karoq 2021,Publicado 24/03/2024,2024-03-24,Skoda,KAROQ,,$21.000.000,21000000,2021,54'500,54500,Bencina
26261422,https://www.yapo.cl/autos-usados/opel-insignia-ii-cosmo-st-2-0t-awd-2015-cohete-fa/26261422,Opel insignia ii cosmo st 2.0t awd 2015 (cohete fa,Publicado 10/05/2025,2025-05-10,Opel,INSIGNIA,,$12.500.000 (Rebajado 14%),12500000,2015,69'700,69700,Bencina
26323739,https://www.yapo.cl/autos-usados/nissan-x-trail-2011/26323739,Nissan x-trail 2011,Publicado 26/01/2024,2024-01-26,Nissan,X-TRAIL,,$7.800.000,7800000,2011,165'000,165000,Bencina
31801273,https://www.yapo.cl/autos-usados/mazda-3-v-1-6-aut-japones-ano-km/31801273,MAZDA 3 V 1.6 AUT JAPONES AÑO KM,Publicado 30/12/2025,2025-12-30,Mazda,3,,$7.470.000 (Rebajado 6%),7470000,2014,142'000,142000,Bencina
31547460,https://www.yapo.cl/autos-usados/suzuki-grand-nomade-2-4-ano-kilometros-excelente-estado/31547460,SUZUKI GRAND NOMADE 2.4 / AÑO KILOMETROS / EXCELENTE ESTADO,Publicado 30/10/2025,2025-10-30,Suzuki,Grand Nomade,,$5.990.000,5990000,2011,117'279,117279,Bencina
31800364,https://www.yapo.cl/autos-usados/chevrolet-sail-1-5-ltz-mt-2026-3513/31800364,CHEVROLET SAIL 1.5 LTZ MT - 2026 | 3513,Publicado 30/12/2025,2025-12-30,Chevrolet,Sail,,$10.480.000,10480000,2026,2'193,2193,Bencina
31835209,https://www.yapo.cl/autos-usados/jeep-wrangler-jk-sport-4x4-3-6-at-2017/31835209,Jeep Wrangler JK Sport 4X4 3.6 AT 2017,Publicado 08/01/2026,2026-01-08,Jeep,Wrangler,,$21.400.000 (Rebajado 3%),21400000,2017,126'000,126000,Bencina
31783800,https://www.yapo.cl/autos-usados/jeep-grand-cherokee-laredo/31783800,Jeep Grand Cherokee Laredo,Publicado 23/12/2025,2025-12-23,Jeep,Grand Cherokee,,$10.500.000,10500000,2013,171'000,171000,Bencina
31750975,https://www.yapo.cl/autos-usados/renault-dokker-1-5-dsl-furgon-mt-1-ab-esp-2021-166/31750975,RENAULT DOKKER 1.5 DSL FURGON MT 1 AB ESP - 2021 | 166,Publicado 15/12/2025,2025-12-15,Renault,Dokker,,$8.000.000,8000000,2021,47'148,47148,Diesel
28183453,https://www.yapo.cl/autos-usados/ford-explorer-limited-ecoboost-2019-2-3/28183453,Ford Explorer Limited ecoboost 2019 2.3,Publicado 19/06/2024,2024-06-19,Ford,EXPLORER,,$22.000.000 (Rebajado 6%),22000000,2019,43'900,43900,Bencina
31647046,https://www.yapo.cl/autos-usados/jeep-grand-cherokee-5-7-overland-4wd-auto-2011/31647046,JEEP GRAND CHEROKEE 5.7 OVERLAND 4WD AUTO 2011,Publicado 21/11/2025,2025-11-21,Jeep,Grand Cherokee,,$18.490.000 (Rebajado 8%),18490000,2011,105'919,105919,Bencina
31837229,https://www.yapo.cl/autos-usados/volkswagen-amarok-trendline-4x4-at8-2014-51/31837229,VOLKSWAGEN AMAROK TRENDLINE 4X4 AT8 - 2014 | 51,Publicado 08/01/2026,2026-01-08,Volkswagen,Amarok,,$11.390.000,11390000,2014,176'621,176621,Diesel
31401010,https://www.yapo.cl/autos-usados/mitsubishi-l200-2-4l-work-4x2/31401010,MITSUBISHI L200 2.4L Work 4x2,Publicado 30/09/2025,2025-09-30,Mitsubishi,L 200,,$12.900.000,12900000,2018,120'000,120000,Diesel
31320614,https://www.yapo.cl/autos-usados/volkswagen-amarok-highline-4x4-ano-2016/31320614,Volkswagen Amarok Highline 4x4 año 2016,Publicado 12/09/2025,2025-09-12,Volkswagen,Amarok,,$15.390.000 (Rebajado 4%),15390000,2016,225'000,225000,Diesel
31842481,https://www.yapo.cl/autos-usados/auto-honda-wr-v-ano-2021-exl-1-5-full-automatico/31842481,Auto Honda WR-V año 2021 EXL 1.5 Full Automático,Publicado 09/01/2026,2026-01-09,Honda,WR-V,,$13.500.000,13500000,2021,56'200,56200,Bencina
31845511,https://www.yapo.cl/autos-usados/suzuki-jimny/31845511,Suzuki Jimny,Publicado 10/01/2026,2026-01-10,Suzuki,Jimny,,$7.950.000 (Rebajado 3%),7950000,2015,152'000,152000,Bencina
31799152,https://www.yapo.cl/autos-usados/2005-ssangyong-rexton-2-7-xdi-at/31799152,2005 SsangYong Rexton 2.7 XDi AT,Publicado 30/12/2025,2025-12-30,SsangYong,Rexton,,$4.490.000,4490000,2005,343'200,343200,Diesel
31786527,https://www.yapo.cl/autos-usados/mazda-3-sedan-s-7g-mt-2-0-2020/31786527,Mazda 3 SedÁn S 7g Mt 2.0 2020,Publicado 25/12/2025,2025-12-25,Mazda,3,,$12.990.000,12990000,2020,98'000,98000,Bencina
31799859,https://www.yapo.cl/autos-usados/chevrolet-groove-1-5-premier-mt-2025/31799859,Chevrolet Groove 1.5 Premier Mt 2025,Publicado 30/12/2025,2025-12-30,Chevrolet,Groove,,$12.490.000,12490000,2025,17'700,17700,Bencina
31809959,https://www.yapo.cl/autos-usados/ford-f-150-lariat-luxury-4x4-5-0-2022/31809959,Ford F-150 Lariat Luxury 4X4 5.0 2022,Publicado 02/01/2026,2026-01-02,Ford,F-150,,$44.990.000,44990000,2022,36'000,36000,Bencina
31808647,https://www.yapo.cl/autos-usados/nissan-versa-2021-exclusive-cvt/31808647,Nissan Versa 2021 Exclusive CVT,Publicado 01/01/2026,2026-01-01,Nissan,Versa,,$15.200.000,15200000,2021,103'000,103000,Bencina
31705829,https://www.yapo.cl/autos-usados/ford-territory-1-5-titanium-plus-cvt-unico-dueno-2022/31705829,FORD TERRITORY 1.5 TITANIUM PLUS CVT UNICO DUEÑO 2022,Publicado 04/12/2025,2025-12-04,Ford,Territory,,$13.490.000,13490000,2022,52'000,52000,Bencina
31825918,https://www.yapo.cl/autos-usados/sx6/31825918,SX6,Publicado 06/01/2026,2026-01-06,Dongfeng,1.6 LUXURY MT,,$10.080.000,10080000,2023,32'443,32443,Bencina
28240923,https://www.yapo.cl/autos-usados/2020-kia-sorento-2-2-dsl-ex-special-pack-automatic-4x2/28240923,2020 Kia Sorento 2.2 DSL EX Special Pack Automatic 4X2,Publicado 27/06/2024,2024-06-27,Kia,Sorento,,$23.000.000,23000000,2020,80'000,80000,Diesel
31535846,https://www.yapo.cl/autos-usados/haval-dargo-2-0-at-elite-2023/31535846,HAVAL DARGO 2.0 AT ELITE 2023,Publicado 28/10/2025,2025-10-28,Haval,Dargo,,$16.980.000 (Rebajado 2%),16980000,2023,24'830,24830,Bencina
31857127,https://www.yapo.cl/autos-usados/bmw-118-i-dynamic-1-5-aut/31857127,BMW 118 I DYNAMIC 1.5 AUT,Publicado 13/01/2026,2026-01-13,BMW,118i,,$24.990.000,24990000,2024,32'289,32289,Bencina
31855410,https://www.yapo.cl/autos-usados/hyundai-verna-cb-1-4-mt-plus-2021-3527/31855410,HYUNDAI VERNA CB 1.4 MT PLUS - 2021 | 3527,Publicado 13/01/2026,2026-01-13,Hyundai,Verna,,$7.980.000,7980000,2021,50'769,50769,Bencina
31388386,https://www.yapo.cl/autos-usados/chevrolet-equinox-electrico-4x4-aut-2025/31388386,Chevrolet Equinox Electrico 4x4 Aut 2025,Publicado 18/11/2025,2025-11-18,Chevrolet,Equinox,,$39.990.000,39990000,2025,5'250,5250,Eléctrico
31491911,https://www.yapo.cl/autos-usados/chevrolet-onix-hb-ltz-1-0t-2024/31491911,Chevrolet Onix Hb Ltz 1.0t 2024,Publicado 23/11/2025,2025-11-23,Chevrolet,Onix,,$10.790.000 (Rebajado 5%),10790000,2024,30'600,30600,Bencina
31772590,https://www.yapo.cl/autos-usados/peugeot-5008-gt-1-6-puretech-at-2022/31772590,Peugeot 5008 Gt 1.6 Puretech At 2022,Publicado 20/12/2025,2025-12-20,Peugeot,5008,,$18.490.000,18490000,2022,61'500,61500,Bencina
31828645,https://www.yapo.cl/autos-usados/toyota-rush-1-5-aut-2023/31828645,Toyota Rush 1.5 Aut 2023,Publicado 07/01/2026,2026-01-07,Toyota,Rush,,$12.990.000,12990000,2023,102'876,102876,Bencina
